Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
defp,as PH,127.0,,237.0,222.0,28,52.0,6.0,3.0,10.0,36.0,0.0,0.0,9.0,67.0,0.234,0.27,0.423,0.693,94.0,7.0,3.0,0.0,3.0,1.0,1.0,0.284,87.0,113.0
defp,as PH for DH,1.0,,1.0,1.0,3,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,1179.0,1426.0
defp,as PR,,,,,4,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
defp,as Infield,145.0,,2969.0,2646.0,389,664.0,147.0,16.0,115.0,372.0,30.0,10.0,269.0,677.0,0.251,0.326,0.449,0.775,1188.0,58.0,34.0,1.0,19.0,14.0,19.0,0.293,111.0,109.0
defp,as Outfield,145.0,,1857.0,1674.0,227,438.0,81.0,13.0,41.0,210.0,39.0,11.0,150.0,335.0,0.262,0.326,0.399,0.725,668.0,22.0,15.0,7.0,11.0,7.0,10.0,0.303,99.0,96.0
defp,at Def. Pos.,145.0,,2383.0,2148.0,308,529.0,115.0,19.0,81.0,255.0,41.0,15.0,195.0,553.0,0.246,0.315,0.431,0.745,925.0,44.0,24.0,5.0,11.0,11.0,12.0,0.294,104.0,107.0
defp,at Off. Pos.,145.0,,2723.0,2430.0,344,631.0,121.0,13.0,85.0,366.0,29.0,6.0,240.0,538.0,0.26,0.331,0.425,0.756,1033.0,44.0,28.0,3.0,22.0,11.0,19.0,0.299,107.0,102.0
leadoff,1st Batter G,145.0,,145.0,127.0,1,33.0,10.0,1.0,1.0,1.0,0.0,0.0,17.0,30.0,0.26,0.352,0.378,0.73,48.0,0.0,1.0,0.0,0.0,0.0,2.0,0.333,103.0,90.0
leadoff,Leadoff Inn.,145.0,,1269.0,1164.0,34,282.0,59.0,10.0,31.0,34.0,0.0,0.0,98.0,293.0,0.242,0.305,0.39,0.695,454.0,0.0,7.0,0.0,0.0,1.0,10.0,0.299,91.0,91.0
bop,Batting 1st,162.0,145.0,661.0,594.0,96,154.0,33.0,1.0,12.0,65.0,23.0,5.0,57.0,114.0,0.259,0.324,0.379,0.703,225.0,4.0,3.0,1.0,6.0,1.0,7.0,0.3,94.0,85.0
